y/m,月增加人口數,月增加率,折合年增加率,自然增加人口數,自然增加月增加率,自然增加折合年增加率,出生數,月出生率,折合年出生率,死亡數,月死亡率,折合年死亡率
2019/7,2938,1.31,15.48,799,0.36,4.21,1926,0.86,10.14,1127,0.5,5.93
2019/8,2385,1.07,12.55,805,0.36,4.23,1870,0.84,9.83,1065,0.48,5.6
2019/9,2357,1.05,12.8,860,0.38,4.67,1839,0.82,9.98,979,0.44,5.31
2019/10,2374,1.06,12.46,934,0.42,4.9,2145,0.96,11.26,1211,0.54,6.35
2019/11,1834,0.82,9.94,793,0.35,4.3,1845,0.82,9.99,1052,0.47,5.7
2019/12,2144,0.95,11.24,981,0.44,5.14,2126,0.95,11.14,1145,0.51,6
2020/1,1917,0.85,10.06,451,0.2,2.37,1599,0.71,8.39,1148,0.51,6.02
2020/2,1881,0.84,10.55,518,0.23,2.9,1753,0.78,9.82,1235,0.55,6.92
2020/3,1528,0.68,8.01,654,0.29,3.43,1881,0.83,9.85,1227,0.54,6.43
2020/4,1390,0.62,7.52,477,0.21,2.58,1654,0.73,8.95,1177,0.52,6.37
2020/5,912,0.4,4.77,640,0.28,3.35,1625,0.72,8.5,985,0.44,5.15
2020/6,1434,0.64,7.75,714,0.32,3.86,1782,0.79,9.63,1068,0.47,5.77
2020/7,1944,0.86,10.16,565,0.25,2.95,1671,0.74,8.73,1106,0.49,5.78
2020/8,2397,1.06,12.52,737,0.33,3.85,1714,0.76,8.95,977,0.43,5.1
2020/9,1791,0.79,9.66,782,0.35,4.22,1806,0.8,9.73,1024,0.45,5.52
2020/10,1709,0.75,8.91,844,0.37,4.4,1871,0.83,9.75,1027,0.45,5.35
2020/11,1130,0.5,6.08,768,0.34,4.13,1843,0.81,9.92,1075,0.47,5.79
2020/12,1737,0.77,9.05,1114,0.49,5.8,2245,0.99,11.69,1131,0.5,5.89
2021/1,409,0.18,2.12,94,0.04,0.49,1304,0.57,6.77,1210,0.53,6.28
2021/2,732,0.32,4.21,345,0.15,1.98,1519,0.67,8.72,1174,0.52,6.74
2021/3,741,0.33,3.84,515,0.23,2.67,1822,0.8,9.45,1307,0.58,6.78
2021/4,282,0.12,1.51,477,0.21,2.56,1577,0.69,8.45,1100,0.48,5.89
2021/5,-32,-0.01,-0.17,511,0.23,2.65,1624,0.72,8.42,1113,0.49,5.77
2021/6,1030,0.45,5.52,709,0.31,3.8,1992,0.88,10.67,1283,0.56,6.87
2021/7,490,0.22,2.54,378,0.17,1.96,1537,0.68,7.96,1159,0.51,6.01
2021/8,517,0.23,2.68,494,0.22,2.56,1550,0.68,8.03,1056,0.46,5.47
2021/9,-164,-0.07,-0.88,677,0.3,3.62,1734,0.76,9.28,1057,0.47,5.66
2021/10,-149,-0.07,-0.77,581,0.26,3.01,1728,0.76,8.95,1147,0.5,5.94
2021/11,-211,-0.09,-1.13,650,0.29,3.48,1936,0.85,10.36,1286,0.57,6.88
2021/12,-61,-0.03,-0.32,621,0.27,3.22,1887,0.83,9.78,1266,0.56,6.56
2022/1,-754,-0.33,-3.91,454,0.2,2.35,1704,0.75,8.83,1250,0.55,6.48
2022/2,-1640,-0.72,-9.41,36,0.02,0.21,1260,0.55,7.23,1224,0.54,7.03
2022/3,-3084,-1.36,-16,197,0.09,1.02,1632,0.72,8.47,1435,0.63,7.45
2022/4,-3483,-1.54,-18.69,394,0.17,2.12,1548,0.68,8.31,1154,0.51,6.2
2022/5,-665,-0.29,-3.46,-178,-0.08,-0.93,1181,0.52,6.14,1359,0.6,7.07
2022/6,1317,0.58,7.08,-142,-0.06,-0.76,1467,0.65,7.89,1609,0.71,8.65
2022/7,2742,1.21,14.26,152,0.07,0.79,1424,0.63,7.4,1272,0.56,6.61
2022/8,2576,1.14,13.38,280,0.12,1.45,1584,0.7,8.22,1304,0.57,6.77
2022/9,2064,0.91,11.07,303,0.13,1.62,1547,0.68,8.29,1244,0.55,6.67
2022/10,2504,1.1,12.98,384,0.17,1.99,1640,0.72,8.5,1256,0.55,6.51
2022/11,3030,1.33,16.21,297,0.13,1.59,1645,0.72,8.8,1348,0.59,7.21
2022/12,4466,1.96,23.09,237,0.1,1.22,1573,0.69,8.13,1336,0.59,6.9
2023/1,5478,2.4,28.27,48,0.02,0.25,1418,0.62,7.31,1370,0.6,7.06
