y/m,月增加人口數,月增加率,折合年增加率,自然增加人口數,自然增加月增加率,自然增加折合年增加率,出生數,月出生率,折合年出生率,死亡數,月死亡率,折合年死亡率
2013/4,-455,-0.64,-7.79,-183,-0.26,-3.14,399,0.56,6.84,582,0.82,9.97
2013/5,-116,-0.16,-1.92,-176,-0.25,-2.92,414,0.58,6.87,590,0.83,9.79
2013/6,-207,-0.29,-3.55,-133,-0.19,-2.28,325,0.46,5.57,458,0.65,7.85
2013/7,-289,-0.41,-4.8,-196,-0.28,-3.25,435,0.61,7.22,631,0.89,10.47
2013/8,-338,-0.48,-5.61,-183,-0.26,-3.04,361,0.51,5.99,544,0.77,9.03
2013/9,-290,-0.41,-4.98,-135,-0.19,-2.32,426,0.6,7.31,561,0.79,9.63
2013/10,-201,-0.28,-3.34,-90,-0.13,-1.5,472,0.67,7.84,562,0.79,9.34
2013/11,-329,-0.46,-5.65,-74,-0.1,-1.27,416,0.59,7.15,490,0.69,8.42
2013/12,-252,-0.36,-4.19,-184,-0.26,-3.06,465,0.66,7.73,649,0.92,10.79
2014/1,-403,-0.57,-6.7,-163,-0.23,-2.71,396,0.56,6.59,559,0.79,9.3
2014/2,-201,-0.28,-3.7,-323,-0.46,-5.95,378,0.53,6.97,701,0.99,12.92
2014/3,-230,-0.33,-3.83,-219,-0.31,-3.65,443,0.63,7.38,662,0.94,11.02
2014/4,193,0.27,3.32,-208,-0.29,-3.58,426,0.6,7.33,634,0.9,10.91
2014/5,48,0.07,0.8,-163,-0.23,-2.71,403,0.57,6.71,566,0.8,9.42
2014/6,83,0.12,1.43,-141,-0.2,-2.43,449,0.63,7.72,590,0.83,10.15
2014/7,-83,-0.12,-1.38,-184,-0.26,-3.06,461,0.65,7.67,645,0.91,10.74
2014/8,-258,-0.36,-4.3,-114,-0.16,-1.9,413,0.58,6.88,527,0.75,8.78
2014/9,-253,-0.36,-4.35,-64,-0.09,-1.1,496,0.7,8.54,560,0.79,9.64
2014/10,-54,-0.08,-0.9,-28,-0.04,-0.47,541,0.77,9.01,569,0.81,9.48
2014/11,-460,-0.65,-7.92,-28,-0.04,-0.48,430,0.61,7.41,458,0.65,7.89
2014/12,-818,-1.16,-13.65,-142,-0.2,-2.37,502,0.71,8.37,644,0.91,10.74
2015/1,-572,-0.81,-9.55,-135,-0.19,-2.25,458,0.65,7.65,593,0.84,9.9
2015/2,-543,-0.77,-10.04,-198,-0.28,-3.66,359,0.51,6.64,557,0.79,10.31
2015/3,-834,-1.18,-13.94,-180,-0.26,-3.01,459,0.65,7.68,639,0.91,10.69
2015/4,-526,-0.75,-9.1,-224,-0.32,-3.88,366,0.52,6.33,590,0.84,10.21
2015/5,-577,-0.82,-9.67,-149,-0.21,-2.5,374,0.53,6.27,523,0.74,8.76
2015/6,-406,-0.58,-7.03,-186,-0.26,-3.22,373,0.53,6.46,559,0.8,9.69
2015/7,-618,-0.88,-10.37,-207,-0.3,-3.47,444,0.63,7.45,651,0.93,10.93
2015/8,-434,-0.62,-7.29,-130,-0.19,-2.18,406,0.58,6.82,536,0.76,9
2015/9,-409,-0.58,-7.1,-129,-0.18,-2.24,365,0.52,6.34,494,0.71,8.58
2015/10,-310,-0.44,-5.21,-95,-0.14,-1.6,476,0.68,8,571,0.82,9.6
2015/11,-334,-0.48,-5.8,-132,-0.19,-2.29,432,0.62,7.51,564,0.81,9.8
2015/12,-160,-0.23,-2.69,-115,-0.16,-1.94,474,0.68,7.98,589,0.84,9.91
2016/1,-397,-0.57,-6.7,-185,-0.26,-3.12,416,0.59,7.02,601,0.86,10.14
2016/2,-483,-0.69,-8.72,-273,-0.39,-4.93,350,0.5,6.32,623,0.89,11.25
2016/3,-566,-0.81,-9.56,-335,-0.48,-5.66,410,0.59,6.93,745,1.07,12.59
2016/4,-435,-0.62,-7.6,-247,-0.35,-4.32,352,0.5,6.15,599,0.86,10.47
2016/5,-434,-0.62,-7.34,-151,-0.22,-2.56,411,0.59,6.96,562,0.81,9.51
2016/6,-213,-0.31,-3.73,-195,-0.28,-3.41,367,0.53,6.42,562,0.81,9.83
2016/7,-414,-0.59,-7.01,-208,-0.3,-3.52,375,0.54,6.35,583,0.84,9.88
2016/8,-376,-0.54,-6.37,-199,-0.29,-3.37,383,0.55,6.49,582,0.84,9.87
2016/9,-390,-0.56,-6.83,-141,-0.2,-2.47,387,0.56,6.78,528,0.76,9.25
2016/10,-297,-0.43,-5.04,-168,-0.24,-2.85,439,0.63,7.45,607,0.87,10.3
2016/11,-433,-0.62,-7.59,-201,-0.29,-3.53,409,0.59,7.18,610,0.88,10.7
2016/12,-322,-0.46,-5.47,-155,-0.22,-2.63,475,0.68,8.07,630,0.91,10.7
2017/1,-354,-0.51,-6,-209,-0.3,-3.54,371,0.53,6.29,580,0.83,9.83
2017/2,-532,-0.77,-9.99,-289,-0.42,-5.43,360,0.52,6.76,649,0.93,12.19
2017/3,-462,-0.67,-7.84,-290,-0.42,-4.92,431,0.62,7.31,721,1.04,12.24
2017/4,-316,-0.46,-5.54,-185,-0.27,-3.25,355,0.51,6.23,540,0.78,9.48
2017/5,-391,-0.56,-6.64,-266,-0.38,-4.52,330,0.48,5.61,596,0.86,10.13
2017/6,-248,-0.36,-4.36,-253,-0.37,-4.44,384,0.55,6.74,637,0.92,11.19
2017/7,-496,-0.72,-8.43,-290,-0.42,-4.93,348,0.5,5.92,638,0.92,10.85
2017/8,-401,-0.58,-6.82,-257,-0.37,-4.37,387,0.56,6.59,644,0.93,10.96
2017/9,-325,-0.47,-5.72,-217,-0.31,-3.82,368,0.53,6.47,585,0.85,10.29
2017/10,-327,-0.47,-5.57,-196,-0.28,-3.34,418,0.6,7.12,614,0.89,10.46
2017/11,-359,-0.52,-6.32,-178,-0.26,-3.13,388,0.56,6.83,566,0.82,9.97
2017/12,-289,-0.42,-4.93,-161,-0.23,-2.75,393,0.57,6.7,554,0.8,9.45
2018/1,-512,-0.74,-8.73,-330,-0.48,-5.63,401,0.58,6.84,731,1.06,12.47
2018/2,-398,-0.58,-7.52,-345,-0.5,-6.52,314,0.46,5.94,659,0.96,12.46
2018/3,-365,-0.53,-6.23,-342,-0.5,-5.84,373,0.54,6.37,715,1.04,12.21
2018/4,-95,-0.14,-1.68,-271,-0.39,-4.79,299,0.43,5.28,570,0.83,10.06
2018/5,-222,-0.32,-3.79,-303,-0.44,-5.18,327,0.47,5.59,630,0.91,10.77
2018/6,-64,-0.09,-1.13,-213,-0.31,-3.76,329,0.48,5.81,542,0.79,9.57
2018/7,-158,-0.23,-2.7,-226,-0.33,-3.86,360,0.52,6.16,586,0.85,10.02
2018/8,-478,-0.69,-8.17,-306,-0.44,-5.23,328,0.48,5.61,634,0.92,10.85
2018/9,-435,-0.63,-7.69,-212,-0.31,-3.75,331,0.48,5.85,543,0.79,9.6
2018/10,-451,-0.66,-7.72,-220,-0.32,-3.77,365,0.53,6.25,585,0.85,10.02
2018/11,-521,-0.76,-9.22,-160,-0.23,-2.83,352,0.51,6.23,512,0.75,9.07
2018/12,-652,-0.95,-11.18,-236,-0.34,-4.05,321,0.47,5.51,557,0.81,9.56
2019/1,-668,-0.97,-11.46,-311,-0.45,-5.34,375,0.55,6.44,686,1,11.78
2019/2,-595,-0.87,-11.32,-268,-0.39,-5.1,301,0.44,5.73,569,0.83,10.83
2019/3,-518,-0.76,-8.91,-262,-0.38,-4.51,340,0.5,5.85,602,0.88,10.36
2019/4,-343,-0.5,-6.1,-258,-0.38,-4.59,349,0.51,6.21,607,0.89,10.8
2019/5,-309,-0.45,-5.32,-262,-0.38,-4.51,359,0.53,6.18,621,0.91,10.69
2019/6,-271,-0.4,-4.82,-185,-0.27,-3.29,316,0.46,5.63,501,0.73,8.92
2019/7,-406,-0.59,-7,-345,-0.5,-5.95,340,0.5,5.86,685,1,11.81
2019/8,-335,-0.49,-5.78,-225,-0.33,-3.88,353,0.52,6.09,578,0.85,9.97
2019/9,-511,-0.75,-9.11,-254,-0.37,-4.53,352,0.52,6.28,606,0.89,10.81
2019/10,-232,-0.34,-4,-239,-0.35,-4.13,369,0.54,6.37,608,0.89,10.5
2019/11,-250,-0.37,-4.46,-125,-0.18,-2.23,387,0.57,6.91,512,0.75,9.14
2019/12,-278,-0.41,-4.8,-232,-0.34,-4.01,410,0.6,7.08,642,0.94,11.09
2020/1,-343,-0.5,-5.94,-292,-0.43,-5.06,294,0.43,5.1,586,0.86,10.16
2020/2,-515,-0.76,-9.54,-300,-0.44,-5.56,348,0.51,6.45,648,0.95,12.01
2020/3,-398,-0.58,-6.91,-300,-0.44,-5.21,340,0.5,5.9,640,0.94,11.11
2020/4,-415,-0.61,-7.45,-338,-0.5,-6.07,302,0.44,5.42,640,0.94,11.49
2020/5,-167,-0.25,-2.9,-264,-0.39,-4.59,304,0.45,5.28,568,0.84,9.87
2020/6,-195,-0.29,-3.5,-209,-0.31,-3.75,354,0.52,6.36,563,0.83,10.11
2020/7,-377,-0.56,-6.55,-287,-0.42,-4.99,291,0.43,5.06,578,0.85,10.05
2020/8,-307,-0.45,-5.34,-240,-0.35,-4.17,318,0.47,5.53,558,0.82,9.71
2020/9,-525,-0.77,-9.44,-246,-0.36,-4.42,348,0.51,6.26,594,0.88,10.68
2020/10,-395,-0.58,-6.88,-260,-0.38,-4.53,313,0.46,5.45,573,0.85,9.98
2020/11,-376,-0.55,-6.77,-203,-0.3,-3.66,346,0.51,6.23,549,0.81,9.89
2020/12,-420,-0.62,-7.32,-136,-0.2,-2.37,451,0.67,7.86,587,0.87,10.24
2021/1,-654,-0.97,-11.38,-395,-0.58,-6.87,232,0.34,4.04,627,0.93,10.91
2021/2,-546,-0.81,-10.53,-334,-0.49,-6.44,310,0.46,5.98,644,0.95,12.42
2021/3,-599,-0.89,-10.44,-303,-0.45,-5.28,339,0.5,5.91,642,0.95,11.19
2021/4,-452,-0.67,-8.15,-257,-0.38,-4.63,294,0.44,5.3,551,0.82,9.93
2021/5,-470,-0.7,-8.2,-334,-0.5,-5.83,297,0.44,5.19,631,0.94,11.02
2021/6,-386,-0.57,-6.97,-276,-0.41,-4.98,377,0.56,6.81,653,0.97,11.79
2021/7,-457,-0.68,-7.99,-316,-0.47,-5.52,288,0.43,5.03,604,0.9,10.56
2021/8,-752,-1.12,-13.15,-267,-0.4,-4.67,328,0.49,5.74,595,0.88,10.41
2021/9,-871,-1.3,-15.76,-242,-0.36,-4.38,314,0.47,5.68,556,0.83,10.06
2021/10,-504,-0.75,-8.83,-245,-0.36,-4.3,333,0.5,5.84,578,0.86,10.14
2021/11,-518,-0.77,-9.39,-275,-0.41,-4.99,349,0.52,6.33,624,0.93,11.32
2021/12,-532,-0.79,-9.34,-262,-0.39,-4.6,369,0.55,6.48,631,0.94,11.08
2022/1,-778,-1.16,-13.67,-371,-0.55,-6.52,331,0.49,5.82,702,1.05,12.34
2022/2,-632,-0.94,-12.31,-346,-0.52,-6.74,247,0.37,4.81,593,0.89,11.55
2022/3,-1055,-1.58,-18.58,-473,-0.71,-8.33,308,0.46,5.43,781,1.17,13.76
2022/4,-1012,-1.52,-18.44,-378,-0.57,-6.89,249,0.37,4.54,627,0.94,11.43
2022/5,-230,-0.35,-4.06,-475,-0.71,-8.39,241,0.36,4.26,716,1.07,12.65
2022/6,-454,-0.68,-8.29,-587,-0.88,-10.72,241,0.36,4.4,828,1.24,15.12
2022/7,-221,-0.33,-3.91,-498,-0.75,-8.81,275,0.41,4.86,773,1.16,13.67
2022/8,-374,-0.56,-6.61,-443,-0.67,-7.84,276,0.41,4.88,719,1.08,12.72
2022/9,-413,-0.62,-7.55,-373,-0.56,-6.82,317,0.48,5.8,690,1.04,12.62
2022/10,-359,-0.54,-6.36,-428,-0.64,-7.58,270,0.41,4.78,698,1.05,12.36
2022/11,-187,-0.28,-3.42,-436,-0.66,-7.98,286,0.43,5.24,722,1.09,13.22
2022/12,-325,-0.49,-5.76,-431,-0.65,-7.64,299,0.45,5.3,730,1.1,12.94
2023/1,-111,-0.17,-1.97,-425,-0.64,-7.54,281,0.42,4.98,706,1.06,12.52
